"originx","originy","widthx","widthy","totalSpatialLoss","maxSpatialLoss","propSpatialLoss","bintype","distrib"
-2.6,-2.6,6,6,309048.740477215,3829514.198366,0.0807018134595458,"random","unif"
-2.5,-2.5,6,6,227187.769106715,3829514.198366,0.0593254802929448,"standard","unif"
-2.5,-2.5,6,6,310491.696388841,3829514.198366,0.0810786121438911,"random","unif"
-2.4,-2.4,6,6,230775.187425403,3829514.198366,0.0602622618617975,"standard","unif"
-2.4,-2.4,6,6,313180.630474966,3829514.198366,0.0817807727697147,"random","unif"
-2.3,-2.3,6,6,234804.617319092,3829514.198366,0.0613144657928882,"standard","unif"
-2.3,-2.3,6,6,315182.516206525,3829514.198366,0.0823035246457654,"random","unif"
-2.2,-2.2,6,6,239289.238676565,3829514.198366,0.0624855337469872,"standard","unif"
-2.2,-2.2,6,6,316279.001083239,3829514.198366,0.082589849443094,"random","unif"
-2.1,-2.1,6,6,244238.123360019,3829514.198366,0.0637778346569995,"standard","unif"
-2.1,-2.1,6,6,316459.110276658,3829514.198366,0.0826368813077352,"random","unif"
-2,-2,6,6,249653.853712436,3829514.198366,0.0651920428494455,"standard","unif"
-2,-2,6,6,316234.959097908,3829514.198366,0.0825783487714554,"random","unif"
-1.9,-1.9,6,6,244047.754313649,3829514.198366,0.0637281236397507,"standard","unif"
-1.9,-1.9,6,6,315881.572161737,3829514.198366,0.0824860689370256,"random","unif"
-1.8,-1.8,6,6,238907.458895539,3829514.198366,0.0623858396967106,"standard","unif"
-1.8,-1.8,6,6,315275.411293771,3829514.198366,0.0823277823146066,"random","unif"
-1.7,-1.7,6,6,234230.357184701,3829514.198366,0.061164509400342,"standard","unif"
-1.7,-1.7,6,6,313911.392857707,3829514.198366,0.0819715965517632,"random","unif"
-1.6,-1.6,6,6,230007.361038472,3829514.198366,0.0600617595664256,"standard","unif"
-1.6,-1.6,6,6,310591.98709247,3829514.198366,0.0811048010280247,"random","unif"
-1.5,-1.5,6,6,226225.289366026,3829514.198366,0.0590741482203025,"standard","unif"
-1.5,-1.5,6,6,308606.089869559,3829514.198366,0.0805862242268842,"random","unif"
-1.4,-1.4,6,6,222869.304773515,3829514.198366,0.0581978008773568,"standard","unif"
-1.4,-1.4,6,6,305473.085988357,3829514.198366,0.0797681037763739,"random","unif"
-1.3,-1.3,6,6,219924.987964665,3829514.198366,0.0574289522306782,"standard","unif"
-1.3,-1.3,6,6,300911.979703614,3829514.198366,0.0785770633340409,"random","unif"
-1.2,-1.2,6,6,217379.867680795,3829514.198366,0.056764345663883,"standard","unif"
-1.2,-1.2,6,6,296547.017735186,3829514.198366,0.0774372420036251,"random","unif"
-1.1,-1.1,6,6,215224.415785026,3829514.198366,0.0562014930971817,"standard","unif"
-1.1,-1.1,6,6,291065.363155523,3829514.198366,0.0760058190356668,"random","unif"
-1,-1,6,6,213452.618598427,3829514.198366,0.0557388241802325,"standard","unif"
-1,-1,6,6,283821.390914625,3829514.198366,0.0741142025366369,"random","unif"
-0.9,-0.9,6,6,215271.104833919,3829514.198366,0.0562136849958076,"standard","unif"
-0.9,-0.9,6,6,290560.608945532,3829514.198366,0.0758740127062357,"random","unif"
-0.8,-0.8,6,6,217472.672558584,3829514.198366,0.056788579776353,"standard","unif"
-0.8,-0.8,6,6,296402.720801399,3829514.198366,0.0773995617845912,"random","unif"
-0.7,-0.7,6,6,220062.755972722,3829514.198366,0.0574649275531136,"standard","unif"
-0.7,-0.7,6,6,301191.066939646,3829514.198366,0.078649941308002,"random","unif"
-0.6,-0.6,6,6,223050.293917399,3829514.198366,0.0582450625232233,"standard","unif"
-0.6,-0.6,6,6,305859.668269804,3829514.198366,0.0798690519022778,"random","unif"
-0.5,-0.5,6,6,226447.160478617,3829514.198366,0.0591320853635269,"standard","unif"
-0.5,-0.5,6,6,309239.104434661,3829514.198366,0.0807515231479253,"random","unif"
-0.4,-0.4,6,6,230267.180076907,3829514.198366,0.0601296060411942,"standard","unif"
-0.4,-0.4,6,6,310966.871813742,3829514.198366,0.0812026945732248,"random","unif"
-0.3,-0.3,6,6,234524.617948315,3829514.198366,0.0612413496334295,"standard","unif"
-0.3,-0.3,6,6,314333.120536269,3829514.198366,0.0820817221856469,"random","unif"
-0.2,-0.2,6,6,239232.136491505,3829514.198366,0.0624706226689491,"standard","unif"
-0.2,-0.2,6,6,315735.016846754,3829514.198366,0.0824477989875251,"random","unif"
-0.0999999999999996,-0.0999999999999996,6,6,244398.39644794,3829514.198366,0.0638196867248127,"standard","unif"
-0.0999999999999996,-0.0999999999999996,6,6,316550.12319858,3829514.198366,0.0826606474872577,"random","unif"
0,0,6,6,250025.709712723,3829514.198366,0.0652891455055592,"standard","unif"
0,0,6,6,316347.597452423,3829514.198366,0.0826077619943031,"random","unif"
-4,-4,8,8,318000.760126463,3829514.198366,0.083039451913287,"standard","unif"
-4,-4,8,8,396249.288226293,3829514.198366,0.103472468752138,"random","unif"
-3.86666666666667,-3.86666666666667,8,8,313173.927663924,3829514.198366,0.0817790224664922,"standard","unif"
-3.86666666666667,-3.86666666666667,8,8,402113.992624836,3829514.198366,0.105003917415011,"random","unif"
-3.73333333333333,-3.73333333333333,8,8,308894.897302094,3829514.198366,0.0806616404331116,"standard","unif"
-3.73333333333333,-3.73333333333333,8,8,407071.297872174,3829514.198366,0.106298417184578,"random","unif"
-3.6,-3.6,8,8,305186.532806495,3829514.198366,0.0796932762220111,"standard","unif"
-3.6,-3.6,8,8,410272.826600881,3829514.198366,0.107134431509861,"random","unif"
-3.46666666666667,-3.46666666666667,8,8,302077.659087472,3829514.198366,0.0788814568741811,"standard","unif"
-3.46666666666667,-3.46666666666667,8,8,412308.089161541,3829514.198366,0.107665899068207,"random","unif"
-3.33333333333333,-3.33333333333333,8,8,299600.830668401,3829514.198366,0.0782346833434478,"standard","unif"
-3.33333333333333,-3.33333333333333,8,8,414374.638575825,3829514.198366,0.108205536554123,"random","unif"
-3.2,-3.2,8,8,297788.428407183,3829514.198366,0.0777614112344186,"standard","unif"
-3.2,-3.2,8,8,414965.02378258,3829514.198366,0.108359703682425,"random","unif"
-3.06666666666667,-3.06666666666667,8,8,296667.238146444,3829514.198366,0.0774686351268856,"standard","unif"
-3.06666666666667,-3.06666666666667,8,8,415589.908710846,3829514.198366,0.108522879713613,"random","unif"
-2.93333333333333,-2.93333333333333,8,8,296252.783445702,3829514.198366,0.0773604086837199,"standard","unif"
-2.93333333333333,-2.93333333333333,8,8,415982.494714945,3829514.198366,0.108625395589978,"random","unif"
-2.8,-2.8,8,8,296545.598372147,3829514.198366,0.0774368713657411,"standard","unif"
-2.8,-2.8,8,8,413806.481050926,3829514.198366,0.108057173734332,"random","unif"
-2.66666666666667,-2.66666666666667,8,8,297531.243106345,3829514.198366,0.0776942525068317,"standard","unif"
-2.66666666666667,-2.66666666666667,8,8,412911.832747053,3829514.198366,0.107823554466318,"random","unif"
-2.53333333333333,-2.53333333333333,8,8,299184.063565184,3829514.198366,0.0781258530632532,"standard","unif"
-2.53333333333333,-2.53333333333333,8,8,409350.990166506,3829514.198366,0.10689371261273,"random","unif"
-2.4,-2.4,8,8,301472.894671253,3829514.198366,0.0787235349068264,"standard","unif"
-2.4,-2.4,8,8,407332.365113499,3829514.198366,0.106366589602227,"random","unif"
-2.26666666666667,-2.26666666666667,8,8,304366.523526274,3829514.198366,0.0794791474219216,"standard","unif"
-2.26666666666667,-2.26666666666667,8,8,402337.892182877,3829514.198366,0.105062384245644,"random","unif"
-2.13333333333333,-2.13333333333333,8,8,307837.641975471,3829514.198366,0.0803855596375176,"standard","unif"
-2.13333333333333,-2.13333333333333,8,8,396620.473508903,3829514.198366,0.103569396263927,"random","unif"
-2,-2,8,8,311865.134883026,3829514.198366,0.0814372577639468,"standard","unif"
-2,-2,8,8,391360.623672606,3829514.198366,0.102195893108216,"random","unif"
-1.86666666666667,-1.86666666666667,8,8,307848.367298527,3829514.198366,0.0803883603382072,"standard","unif"
-1.86666666666667,-1.86666666666667,8,8,396676.791810376,3829514.198366,0.103584102646657,"random","unif"
-1.73333333333333,-1.73333333333333,8,8,304387.218305212,3829514.198366,0.0794845514439115,"standard","unif"
-1.73333333333333,-1.73333333333333,8,8,401331.120201093,3829514.198366,0.104799486152143,"random","unif"
-1.6,-1.6,8,8,301502.880851807,3829514.198366,0.0787313651899903,"standard","unif"
-1.6,-1.6,8,8,406288.547277769,3829514.198366,0.106094017734972,"random","unif"
-1.46666666666667,-1.46666666666667,8,8,299222.749578101,3829514.198366,0.0781359551312735,"standard","unif"
-1.46666666666667,-1.46666666666667,8,8,409785.580671128,3829514.198366,0.107007197112881,"random","unif"
-1.33333333333333,-1.33333333333333,8,8,297578.131312554,3829514.198366,0.0777064964113532,"standard","unif"
-1.33333333333333,-1.33333333333333,8,8,412198.320132949,3829514.198366,0.107637235111657,"random","unif"
-1.2,-1.2,8,8,296600.28758634,3829514.198366,0.0774511523453536,"standard","unif"
-1.2,-1.2,8,8,414016.062564983,3829514.198366,0.108111901698037,"random","unif"
-1.06666666666667,-1.06666666666667,8,8,296314.963209676,3829514.198366,0.0773766456685576,"standard","unif"
-1.06666666666667,-1.06666666666667,8,8,415043.586579062,3829514.198366,0.108380218764081,"random","unif"
-0.933333333333334,-0.933333333333334,8,8,296736.674102197,3829514.198366,0.077486766919107,"standard","unif"
-0.933333333333334,-0.933333333333334,8,8,415323.454888637,3829514.198366,0.108453300699564,"random","unif"
-0.8,-0.8,8,8,297864.9426504,3829514.198366,0.0777813913779181,"standard","unif"
-0.8,-0.8,8,8,415193.289993362,3829514.198366,0.108419310775899,"random","unif"
-0.666666666666667,-0.666666666666667,8,8,299684.284729134,3829514.198366,0.0782564756796057,"standard","unif"
-0.666666666666667,-0.666666666666667,8,8,414757.41333513,3829514.198366,0.108305490422806,"random","unif"
-0.533333333333333,-0.533333333333333,8,8,302167.94734132,3829514.198366,0.0789050338213266,"standard","unif"
-0.533333333333333,-0.533333333333333,8,8,411931.692136893,3829514.198366,0.107567610615638,"random","unif"
-0.4,-0.4,8,8,305283.59065903,3829514.198366,0.0797186209126186,"standard","unif"
-0.4,-0.4,8,8,409059.876709188,3829514.198366,0.106817694234879,"random","unif"
-0.266666666666667,-0.266666666666667,8,8,308998.724231221,3829514.198366,0.0806887527308468,"standard","unif"
-0.266666666666667,-0.266666666666667,8,8,405675.67208894,3829514.198366,0.105933977803774,"random","unif"
-0.133333333333333,-0.133333333333333,8,8,313284.622702871,3829514.198366,0.0818079282318746,"standard","unif"
-0.133333333333333,-0.133333333333333,8,8,401900.960544303,3829514.198366,0.104948288405821,"random","unif"
0,0,8,8,318118.566945688,3829514.198366,0.0830702147759172,"standard","unif"
0,0,8,8,396248.415182021,3829514.198366,0.103472240774324,"random","unif"
-5,-5,10,10,374703.898215419,3829514.198366,0.0978463269245221,"standard","unif"
-5,-5,10,10,509007.037042506,3829514.198366,0.132916869001215,"random","unif"
-4.83333333333333,-4.83333333333333,10,10,376067.555802294,3829514.198366,0.098202418458915,"standard","unif"
-4.83333333333333,-4.83333333333333,10,10,539683.369970166,3829514.198366,0.14092737146671,"random","unif"
-4.66666666666667,-4.66666666666667,10,10,378206.206394581,3829514.198366,0.0987608837058122,"standard","unif"
-4.66666666666667,-4.66666666666667,10,10,540632.602123197,3829514.198366,0.141175244200394,"random","unif"
-4.5,-4.5,10,10,381135.914822533,3829514.198366,0.099525917669964,"standard","unif"
-4.5,-4.5,10,10,541265.251550086,3829514.198366,0.141340447772993,"random","unif"
-4.33333333333333,-4.33333333333333,10,10,384880.67397556,3829514.198366,0.10050378560805,"standard","unif"
-4.33333333333333,-4.33333333333333,10,10,541481.173588811,3829514.198366,0.141396831436179,"random","unif"
-4.16666666666667,-4.16666666666667,10,10,389466.25596549,3829514.198366,0.101701217384615,"standard","unif"
-4.16666666666667,-4.16666666666667,10,10,541086.385419689,3829514.198366,0.14129374050906,"random","unif"
-4,-4,10,10,394910.601494389,3829514.198366,0.103122897850305,"standard","unif"
-4,-4,10,10,539948.885392655,3829514.198366,0.140996705436696,"random","unif"
-3.83333333333333,-3.83333333333333,10,10,389503.054868546,3829514.198366,0.101710826672151,"standard","unif"
-3.83333333333333,-3.83333333333333,10,10,536709.411107346,3829514.198366,0.140150782398549,"random","unif"
-3.66666666666667,-3.66666666666667,10,10,384953.90132098,3829514.198366,0.100522907444823,"standard","unif"
-3.66666666666667,-3.66666666666667,10,10,532578.550244329,3829514.198366,0.139072091826053,"random","unif"
-3.5,-3.5,10,10,381244.507781094,3829514.198366,0.0995542745196677,"standard","unif"
-3.5,-3.5,10,10,530455.891816217,3829514.198366,0.138517802608632,"random","unif"
-3.33333333333333,-3.33333333333333,10,10,378348.442630047,3829514.198366,0.0987980258152542,"standard","unif"
-3.33333333333333,-3.33333333333333,10,10,524231.132549569,3829514.198366,0.136892332916079,"random","unif"
-3.16666666666667,-3.16666666666667,10,10,376241.098874518,3829514.198366,0.0982477357141161,"standard","unif"
-3.16666666666667,-3.16666666666667,10,10,519823.624382271,3829514.198366,0.135741401508335,"random","unif"
-3,-3,10,10,374905.848812724,3829514.198366,0.0978990622290135,"standard","unif"
-3,-3,10,10,511831.1160179,3829514.198366,0.133654319975179,"random","unif"
-2.83333333333333,-2.83333333333333,10,10,376290.824500715,3829514.198366,0.0982607205533466,"standard","unif"
-2.83333333333333,-2.83333333333333,10,10,515744.263692909,3829514.198366,0.134676159162165,"random","unif"
-2.66666666666667,-2.66666666666667,10,10,378447.737893612,3829514.198366,0.0988239547603949,"standard","unif"
-2.66666666666667,-2.66666666666667,10,10,517049.22800202,3829514.198366,0.135016924136915,"random","unif"
-2.5,-2.5,10,10,381393.065950359,3829514.198366,0.0995930674739615,"standard","unif"
-2.5,-2.5,10,10,519545.013789145,3829514.198366,0.135668648000007,"random","unif"
-2.33333333333333,-2.33333333333333,10,10,385151.26998953,3829514.198366,0.100574446271506,"standard","unif"
-2.33333333333333,-2.33333333333333,10,10,521156.008046929,3829514.198366,0.136089326491934,"random","unif"
-2.16666666666667,-2.16666666666667,10,10,389748.630772932,3829514.198366,0.101774953841203,"standard","unif"
-2.16666666666667,-2.16666666666667,10,10,521474.674652739,3829514.198366,0.13617253981595,"random","unif"
-2,-2,10,10,395203.605113702,3829514.198366,0.103199409805643,"standard","unif"
-2,-2,10,10,519832.277764979,3829514.198366,0.135743661163806,"random","unif"
-1.83333333333333,-1.83333333333333,10,10,389790.692311526,3829514.198366,0.101785937359324,"standard","unif"
-1.83333333333333,-1.83333333333333,10,10,518657.570531714,3829514.198366,0.135436910183808,"random","unif"
